name|owner|primaryLanguage|createdAt|updatedAt|url|popularity|cbo|dit|lcom|loc|compositeScore
circular-progress-button|dmytrodanylyk|Java|2014-06-07T12:58:48Z|2025-03-23T09:51:05Z|https://github.com/dmytrodanylyk/circular-progress-button|5769|3.97|1.28|25.33|1429|0.30255684306259367
Fast-Android-Networking|amitshekhariitbhu|Java|2016-03-21T18:35:44Z|2025-03-23T12:31:54Z|https://github.com/amitshekhariitbhu/Fast-Android-Networking|5766|3.22|1.25|13.77|19596|0.29285609393795475
kafdrop|obsidiandynamics|Java|2019-05-27T08:46:56Z|2025-03-24T02:41:05Z|https://github.com/obsidiandynamics/kafdrop|5764|5.48|1.32|29.49|4163|0.32122642741983104
google-java-format|google|Java|2015-05-11T20:38:28Z|2025-03-23T07:23:22Z|https://github.com/google/google-java-format|5737|5.7|1.42|66.81|12926|0.3281059459555624
InfiniteCycleViewPager|Devlight|Java|2016-08-22T08:04:39Z|2025-03-19T03:42:22Z|https://github.com/Devlight/InfiniteCycleViewPager|5736|5.05|1.63|102.54|3564|0.3302872783061981
datax-web|WeiYe-Jing|Java|2019-11-19T01:09:05Z|2025-03-24T09:44:19Z|https://github.com/WeiYe-Jing/datax-web|5729|5.04|1.39|13.24|13801|0.31955995654388686
lanproxy|ffay|Java|2016-11-20T08:12:10Z|2025-03-24T02:51:27Z|https://github.com/ffay/lanproxy|5727|4.24|1.19|8.21|2668|0.30153271079032545
wvp-GB28181-pro|648540858|Java|2020-11-14T14:16:37Z|2025-03-24T09:27:18Z|https://github.com/648540858/wvp-GB28181-pro|5725|8.31|1.27|41.89|36933|0.3505067829885966
traccar|traccar|Java|2012-04-16T08:33:49Z|2025-03-24T12:33:10Z|https://github.com/traccar/traccar|5723|5.55|1.92|5.88|66174|0.349427117757373
javaparser|javaparser|Java|2011-10-30T14:03:44Z|2025-03-24T03:41:38Z|https://github.com/javaparser/javaparser|5718|9.5|1.95|117.79|106992|0.39450442002092706
FastHub|k0shk0sh|Java|2017-02-18T17:53:16Z|2025-03-23T15:04:50Z|https://github.com/k0shk0sh/FastHub|5715|8.07|1.44|34.76|40321|0.3555970038801817
iotdb|apache|Java|2018-11-24T21:29:17Z|2025-03-24T12:02:34Z|https://github.com/apache/iotdb|5714|8.19|1.61|100.78|694199|0.36444659961220893
aurora-imui|jpush|Java|2016-12-13T05:24:01Z|2025-03-23T03:47:35Z|https://github.com/jpush/aurora-imui|5712|4.81|1.53|50.27|17789|0.32323770654946293
hippo4j|opengoofy|Java|2021-06-16T02:59:48Z|2025-03-24T09:14:23Z|https://github.com/opengoofy/hippo4j|5711|4.24|1.2|2.91|6035|0.3020071822370497
Discovery|Nepxion|Java|2018-06-21T16:16:49Z|2025-03-24T12:02:08Z|https://github.com/Nepxion/Discovery|5701|4.27|1.14|21.65|11972|0.29954191117520323
springside4|springside|Java|2012-02-23T08:39:03Z|2025-03-13T03:59:33Z|https://github.com/springside/springside4|5699|3.17|1.28|24.78|12842|0.29362524673366736
hudi|apache|Java|2016-12-14T15:53:41Z|2025-03-22T18:52:29Z|https://github.com/apache/hudi|5699|9.12|1.59|60.57|266634|0.3740640164307678
QR-Code-generator|nayuki|Java|2016-04-15T02:19:41Z|2025-03-24T12:10:14Z|https://github.com/nayuki/QR-Code-generator|5697|3.95|1.42|19.58|1823|0.308732130762624
pinot|apache|Java|2014-05-19T23:27:48Z|2025-03-24T13:14:11Z|https://github.com/apache/pinot|5688|6.33|1.23|96.59|101000|0.32637894170815585
SwipeRecyclerView|yanzhenjie|Java|2016-08-03T15:43:34Z|2025-03-21T09:53:41Z|https://github.com/yanzhenjie/SwipeRecyclerView|5682|4.85|1.39|26.94|11090|0.317389406464161
graphhopper|graphhopper|Java|2012-02-18T19:57:38Z|2025-03-24T02:38:14Z|https://github.com/graphhopper/graphhopper|5679|6.66|1.26|32.82|96014|0.33165806933001746
u2020|JakeWharton|Java|2013-11-14T11:58:23Z|2025-03-23T15:04:43Z|https://github.com/JakeWharton/u2020|5671|6.22|1.43|23.62|4806|0.33452227907295873
hive|apache|Java|2009-05-21T02:31:01Z|2025-03-24T11:56:54Z|https://github.com/apache/hive|5664|6.96|1.41|99.72|2073408|0.3416034170327755
TV|FongMi|Java|2022-06-22T09:10:23Z|2025-03-24T10:25:01Z|https://github.com/FongMi/TV|5663|6.27|1.39|95.17|34589|0.3330032800574315
austin|ZhongFuCheng3y|Java|2021-11-06T09:36:01Z|2025-03-23T05:41:27Z|https://github.com/ZhongFuCheng3y/austin|5653|6.23|1.12|1.45|6538|0.3205899613549025
IJPay|Javen205|Java|2017-05-02T03:15:32Z|2025-03-24T08:15:17Z|https://github.com/Javen205/IJPay|5649|5.59|1.37|134.15|14045|0.3243596602770604
api-samples|youtube|Java|2013-12-09T18:41:41Z|2025-03-23T09:09:55Z|https://github.com/youtube/api-samples|5648|6.4|1|4.38|2541|0.3170109284769867
react-native-splash-screen|crazycodeboy|Java|2016-09-14T10:43:55Z|2025-03-21T15:16:48Z|https://github.com/crazycodeboy/react-native-splash-screen|5640|3.42|1.25|2|246|0.2951314344531474
HTextView|hanks-zyh|Java|2015-12-19T16:34:59Z|2025-03-23T00:00:44Z|https://github.com/hanks-zyh/HTextView|5640|4.2|1.56|3.48|3076|0.3179593839366328
Blurry|wasabeef|Java|2015-07-23T14:12:08Z|2025-03-21T00:32:47Z|https://github.com/wasabeef/Blurry|5631|5.14|1|0.64|636|0.3029539070527948
AndroidImageSlider|daimajia|Java|2014-06-02T06:04:17Z|2025-03-17T12:05:39Z|https://github.com/daimajia/AndroidImageSlider|5624|4.06|1.57|59.1|3813|0.31665334821064395
JSqlParser|JSQLParser|Java|2011-06-23T22:51:52Z|2025-03-24T09:42:57Z|https://github.com/JSQLParser/JSqlParser|5610|6.39|1.56|518.8|42809|0.3405782605603
FlowLayout|hongyangAndroid|Java|2015-08-28T09:32:31Z|2025-03-21T06:23:36Z|https://github.com/hongyangAndroid/FlowLayout|5595|4.32|1.41|5|810|0.3124602867773207
ShowcaseView|amlcurran|Java|2012-08-14T19:07:36Z|2025-03-23T15:05:15Z|https://github.com/amlcurran/ShowcaseView|5590|5.38|1.4|17.82|2086|0.3237959746817001
lamp-cloud|dromara|Java|2018-01-17T02:51:04Z|2025-03-24T04:30:07Z|https://github.com/dromara/lamp-cloud|5584|7.74|1.28|7.14|18500|0.3447210627806826
AppManager|MuntashirAkon|Java|2020-05-30T04:08:56Z|2025-03-24T09:53:47Z|https://github.com/MuntashirAkon/AppManager|5574|7.89|1.48|73.66|120843|0.3552706273544358
Android-ZBLibrary|TommyLemon|Java|2015-08-20T16:03:53Z|2025-03-24T11:58:02Z|https://github.com/TommyLemon/Android-ZBLibrary|5562|5.38|1.56|26.67|14727|0.3310537248251476
MusicBot|jagrosh|Java|2016-08-14T18:46:29Z|2025-03-24T12:36:31Z|https://github.com/jagrosh/MusicBot|5560|6.74|2.51|10.59|4097|0.38957826671058693
disconf|knightliao|Java|2014-05-30T09:39:27Z|2025-03-21T15:37:07Z|https://github.com/knightliao/disconf|5553|4.44|1.36|12.62|14009|0.3114952562844534
ListViewAnimations|nhaarman|Java|2013-03-19T11:59:23Z|2025-03-22T23:21:40Z|https://github.com/nhaarman/ListViewAnimations|5551|6.47|2.06|10.46|5697|0.36606251573541504
lettuce|redis|Java|2014-05-10T13:08:46Z|2025-03-24T14:02:26Z|https://github.com/redis/lettuce|5535|6.3|1.42|174.21|91493|0.3344233118725135
logisim-evolution|logisim-evolution|Java|2014-09-19T05:23:24Z|2025-03-24T12:30:05Z|https://github.com/logisim-evolution/logisim-evolution|5535|5.99|2.44|28.33|157454|0.3779507612882817
EdXposed|ElderDrivers|Java|2019-01-18T16:18:19Z|2025-03-23T07:19:23Z|https://github.com/ElderDrivers/EdXposed|5526|6.07|1.6|191.08|71794|0.33999524083397425
spring-boot-projects|ZHENFENG13|Java|2017-04-01T01:50:14Z|2025-03-23T16:27:31Z|https://github.com/ZHENFENG13/spring-boot-projects|5526|4.2|1.07|11.66|2224|0.2956067658704379
uid-generator|baidu|Java|2017-03-27T04:03:43Z|2025-03-24T09:43:03Z|https://github.com/baidu/uid-generator|5510|2.88|1.28|11.72|873|0.2904333816832664
AmazeFileManager|TeamAmaze|Java|2014-07-14T19:47:53Z|2025-03-24T13:31:06Z|https://github.com/TeamAmaze/AmazeFileManager|5505|7.3|1.45|28.76|31775|0.3474754220122773
StickyListHeaders|emilsjolander|Java|2012-03-11T18:29:18Z|2025-03-23T21:55:08Z|https://github.com/emilsjolander/StickyListHeaders|5502|4.81|1.4|3.98|2112|0.31748014491927085
mosby|sockeqwe|Java|2015-03-25T00:59:19Z|2025-03-18T13:42:13Z|https://github.com/sockeqwe/mosby|5480|5.38|1.61|9.64|17138|0.33339232851099304
MagicCamera|wuhaoyu1990|Java|2016-01-08T11:36:56Z|2025-03-22T15:09:01Z|https://github.com/wuhaoyu1990/MagicCamera|5473|3.54|1.47|7.63|14543|0.30647418021015016
freeline|alibaba|Java|2016-08-03T17:22:52Z|2025-03-06T17:38:24Z|https://github.com/alibaba/freeline|5472|3.8|1.61|13.87|5357|0.3157334772610084
AndroidVideoCache|danikula|Java|2015-04-01T11:25:52Z|2025-03-21T02:39:11Z|https://github.com/danikula/AndroidVideoCache|5459|4.83|1.49|14.32|3217|0.32176685717202175
barcodescanner|dm77|Java|2014-02-24T21:14:09Z|2025-03-23T09:48:20Z|https://github.com/dm77/barcodescanner|5454|5.29|1.64|11.82|2796|0.3337462758940922
janusgraph|JanusGraph|Java|2016-12-26T13:26:29Z|2025-03-23T20:38:51Z|https://github.com/JanusGraph/janusgraph|5453|7.02|1.44|43.92|104259|0.34383906212085996
scribejava|scribejava|Java|2010-09-05T19:11:40Z|2025-03-08T14:20:57Z|https://github.com/scribejava/scribejava|5452|4.21|1.4|10.94|12671|0.3107551701613852
TapTargetView|KeepSafe|Java|2016-09-11T09:07:36Z|2025-03-20T08:55:00Z|https://github.com/KeepSafe/TapTargetView|5425|4.51|1.15|49.9|1965|0.3025768686808485
rebound|facebookarchive|Java|2013-10-11T01:12:37Z|2025-03-24T08:08:56Z|https://github.com/facebookarchive/rebound|5422|4.38|1.32|34.93|4095|0.30892339741788405
linuxdeploy|meefik|Java|2012-08-21T04:49:14Z|2025-03-24T12:50:29Z|https://github.com/meefik/linuxdeploy|5415|7.16|1.65|35.89|2693|0.3549982537287083
wechat|motianhuo|Java|2015-05-25T02:33:37Z|2025-03-24T00:46:03Z|https://github.com/motianhuo/wechat|5412|5.23|1.25|15.45|34426|0.315295667119194
dubbo-spring-boot-project|apache|Java|2018-01-18T12:10:50Z|2025-03-16T02:40:50Z|https://github.com/apache/dubbo-spring-boot-project|5410|7.64|1.2|16.14|1643|0.33992764292652305
jeepay|jeequan|Java|2017-08-12T02:40:32Z|2025-03-24T01:25:33Z|https://github.com/jeequan/jeepay|5409|8.85|1.78|4.29|17165|0.37990557408629
FastBle|Jasonchenlijian|Java|2016-08-23T02:06:33Z|2025-03-24T09:16:41Z|https://github.com/Jasonchenlijian/FastBle|5381|4.38|1.3|26.07|4713|0.3080438150354935
android-job|Evernote|Java|2015-08-20T19:36:54Z|2025-03-23T15:08:19Z|https://github.com/Evernote/android-job|5370|6.99|1.77|32.01|10693|0.35858067265418336
socket.io-client-java|socketio|Java|2013-04-28T17:04:05Z|2025-03-23T12:24:43Z|https://github.com/socketio/socket.io-client-java|5368|1.92|1.1|4.25|5639|0.27153928312229886
SystemBarTint|jgilfelt|Java|2013-11-17T12:35:05Z|2025-03-06T05:25:25Z|https://github.com/jgilfelt/SystemBarTint|5360|8|1.78|22.56|807|0.37034855108106696
cw-omnibus|commonsguy|Java|2012-03-12T14:12:06Z|2025-03-23T09:18:31Z|https://github.com/commonsguy/cw-omnibus|5353|5.27|1.69|20.08|71119|0.3357714005128407
shimmer-android|facebookarchive|Java|2015-02-27T22:25:22Z|2025-03-23T16:17:20Z|https://github.com/facebookarchive/shimmer-android|5343|8.57|1.86|18|885|0.38037461016315927
XRecyclerView|XRecyclerView|Java|2015-11-18T08:14:22Z|2025-03-22T03:57:42Z|https://github.com/XRecyclerView/XRecyclerView|5333|3.91|1.42|9.04|5151|0.3083230202356174
android-advancedrecyclerview|h6ah4i|Java|2015-01-24T16:14:39Z|2025-03-17T04:41:15Z|https://github.com/h6ah4i/android-advancedrecyclerview|5326|6.61|2.41|32.02|20692|0.38349437299089195
hbase|apache|Java|2014-05-23T07:00:07Z|2025-03-24T10:22:51Z|https://github.com/apache/hbase|5311|8.13|1.5|69.44|935128|0.3588768972670029
jetcache|alibaba|Java|2017-04-12T07:48:23Z|2025-03-24T09:59:13Z|https://github.com/alibaba/jetcache|5302|6.03|1.64|15.91|18011|0.34199523799011544
generator|mybatis|Java|2013-02-10T11:14:50Z|2025-03-22T16:27:36Z|https://github.com/mybatis/generator|5301|7.78|1.93|89.15|67845|0.37448819186764504
gradle-retrolambda|evant|Java|2013-08-05T02:09:58Z|2025-03-15T02:06:41Z|https://github.com/evant/gradle-retrolambda|5291|4.6|1.04|2.16|623|0.29874066208534555
spring-data-examples|spring-projects|Java|2014-01-30T15:42:43Z|2025-03-24T00:27:09Z|https://github.com/spring-projects/spring-data-examples|5282|2.62|1.01|0.44|50768|0.27526949725292826
android-lifecycle|xxv|Java|2014-04-18T14:26:22Z|2025-03-03T19:52:55Z|https://github.com/xxv/android-lifecycle|5274|7|1.67|151.67|481|0.35371003403449497
VitamioBundle|yixia|Java|2012-10-19T08:40:49Z|2025-03-22T16:59:28Z|https://github.com/yixia/VitamioBundle|5270|4.95|1.32|75.07|6501|0.31514548712682805
groovy|apache|Java|2015-04-16T07:00:05Z|2025-03-24T11:50:22Z|https://github.com/apache/groovy|5268|||||0
google-authenticator|google|Java|2014-10-08T17:54:27Z|2025-03-24T02:52:46Z|https://github.com/google/google-authenticator|5260|3.89|1.69|29.66|3935|0.3203268696367686
Android-Touch-Helper|zfdang|Java|2020-10-16T00:58:41Z|2025-03-22T15:31:02Z|https://github.com/zfdang/Android-Touch-Helper|5250|4.13|1.18|1.95|2257|0.2998710781535733
Side-Menu.Android|Yalantis|Java|2015-01-13T11:11:27Z|2025-03-18T10:27:31Z|https://github.com/Yalantis/Side-Menu.Android|5246|3.89|1.22|4.11|449|0.299005635811441
titan|thinkaurelius|Java|2012-02-25T22:53:53Z|2025-03-23T10:26:58Z|https://github.com/thinkaurelius/titan|5241|5.86|1.37|20.51|71163|0.32777977822725546
thumbnailator|coobird|Java|2015-07-25T05:38:33Z|2025-03-22T09:57:07Z|https://github.com/coobird/thumbnailator|5239|4.06|1.24|93.55|19559|0.3014963908684397
Pixiv-Shaft|CeuiLiSA|Java|2019-04-01T09:59:09Z|2025-03-24T13:40:27Z|https://github.com/CeuiLiSA/Pixiv-Shaft|5235|4.82|1.45|24.37|37050|0.31979704343228665
twoway-view|lucasr|Java|2013-01-18T20:55:23Z|2025-03-13T09:48:54Z|https://github.com/lucasr/twoway-view|5230|6.08|1.82|86.59|3688|0.3505021189245807
Dexter|Karumi|Java|2015-11-17T13:14:43Z|2025-03-20T11:33:52Z|https://github.com/Karumi/Dexter|5224|4.42|1.2|4.15|2197|0.3040128128051759
novel|201206030|Java|2019-11-11T01:13:52Z|2025-03-24T10:59:35Z|https://github.com/201206030/novel|5216|4.38|1.07|20.62|4470|0.2975848803468186
okdownload|lingochamp|Java|2017-12-17T08:21:22Z|2025-03-24T06:28:01Z|https://github.com/lingochamp/okdownload|5215|6.44|1.27|35.26|18986|0.3296482253149156
FloatingActionButton|Clans|Java|2015-03-21T12:36:16Z|2025-03-23T14:30:53Z|https://github.com/Clans/FloatingActionButton|5214|4.64|1.38|139.68|2805|0.31418693223331096
BasePopup|razerdp|Java|2016-01-15T03:31:07Z|2025-03-20T09:19:00Z|https://github.com/razerdp/BasePopup|5214|5.89|1.7|34.29|28287|0.3430998396564715
springboot-guide|CodingDocs|Java|2018-11-28T01:05:07Z|2025-03-24T07:13:45Z|https://github.com/CodingDocs/springboot-guide|5212|4.12|1.18|1.36|1518|0.2997615116089175
web3j|LFDT-web3j|Java|2016-09-04T05:48:49Z|2025-03-21T10:51:23Z|https://github.com/LFDT-web3j/web3j|5198|4.28|1.74|34.42|41944|0.32694291696210614
nifi|apache|Java|2014-12-12T08:00:05Z|2025-03-24T13:55:57Z|https://github.com/apache/nifi|5190|5.61|1.43|37.74|97113|0.3276601147508542
smartTable|huangyanbin|Java|2017-11-08T01:11:14Z|2025-03-18T16:20:55Z|https://github.com/huangyanbin/smartTable|5186|5.13|1.19|25.93|14165|0.3114081338905703
library|ddd-by-examples|Java|2019-01-11T09:14:03Z|2025-03-24T11:29:29Z|https://github.com/ddd-by-examples/library|5182|6.79|1.04|5.43|1770|0.323184618343505
JS-Sorting-Algorithm|hustcc|Java|2017-01-19T11:36:21Z|2025-03-22T10:42:40Z|https://github.com/hustcc/JS-Sorting-Algorithm|5172|3.58|1|2.83|389|0.2855256658112176
strimzi-kafka-operator|strimzi|Java|2016-05-06T08:52:33Z|2025-03-24T10:28:03Z|https://github.com/strimzi/strimzi-kafka-operator|5152|11.4|1.5|46.14|122816|0.39547585743654423
otto|square|Java|2012-06-27T19:06:49Z|2025-03-24T08:36:13Z|https://github.com/square/otto|5151|2.44|1.39|3.55|1987|0.29056043504417933
ctci|careercup|Java|2013-03-21T23:01:01Z|2025-03-18T02:05:31Z|https://github.com/careercup/ctci|5146|1.96|1.12|5.1|11244|0.2728940930656182
DKVideoPlayer|Doikki|Java|2017-04-11T01:33:38Z|2025-03-24T08:03:31Z|https://github.com/Doikki/DKVideoPlayer|5135|5.33|1.59|46.75|18446|0.3317905497773199
views-widgets-samples|android|Java|2019-09-06T21:39:12Z|2025-03-23T13:56:59Z|https://github.com/android/views-widgets-samples|5112|4.02|1.73|7.01|7344|0.32368162656076005
dddsample-core|citerus|Java|2015-01-31T23:21:37Z|2025-03-24T06:00:26Z|https://github.com/citerus/dddsample-core|5105|6.84|1.14|6.69|4717|0.3282942833232152
shattered-pixel-dungeon|00-Evan|Java|2014-07-31T21:56:31Z|2025-03-24T07:23:01Z|https://github.com/00-Evan/shattered-pixel-dungeon|5099|6.48|3|13.81|154293|0.40898684628758836
keepass2android|PhilippC|Java|2017-09-20T18:42:02Z|2025-03-24T07:57:54Z|https://github.com/PhilippC/keepass2android|5082|4.46|1.68|42.48|66929|0.3261907540793949
usb-serial-for-android|mik3y|Java|2013-06-30T23:17:45Z|2025-03-23T03:49:32Z|https://github.com/mik3y/usb-serial-for-android|5081|6.2|1.32|38.97|8171|0.3292328392344744
bitcoinj|bitcoinj|Java|2013-11-19T04:33:23Z|2025-03-24T03:01:59Z|https://github.com/bitcoinj/bitcoinj|5066|7.05|1.76|87.35|46138|0.3585978623580146
reactor-core|reactor|Java|2015-11-10T10:06:40Z|2025-03-23T14:20:20Z|https://github.com/reactor/reactor-core|5059|7.07|1.68|121.73|202081|0.355054015070949
Small|wequick|Java|2015-11-27T11:37:20Z|2025-03-17T13:56:03Z|https://github.com/wequick/Small|5053|3.81|1.48|20.17|7726|0.3099001406248547
picocli|remkop|Java|2017-02-01T16:38:41Z|2025-03-24T05:55:12Z|https://github.com/remkop/picocli|5050|3.01|1.11|59.36|95713|0.2839704085527949
sodium|CaffeineMC|Java|2020-02-01T03:04:09Z|2025-03-23T15:26:38Z|https://github.com/CaffeineMC/sodium|5040|6.31|1.42|13.11|24662|0.33510918371177145
Luyten|deathmarine|Java|2013-07-11T10:57:28Z|2025-03-24T12:45:31Z|https://github.com/deathmarine/Luyten|5037|2.35|1.54|15.45|6750|0.2963467082015992
opentsdb|OpenTSDB|Java|2010-08-27T02:05:20Z|2025-03-23T03:10:01Z|https://github.com/OpenTSDB/opentsdb|5030|7.14|1.28|64.88|104636|0.33781509487009803
CameraView|natario1|Java|2017-07-18T09:30:33Z|2025-03-21T16:52:09Z|https://github.com/natario1/CameraView|5021|5.6|1.37|34.76|21155|0.3248255815953838
MifareClassicTool|ikarus23|Java|2013-02-12T15:39:03Z|2025-03-24T13:11:27Z|https://github.com/ikarus23/MifareClassicTool|5021|11.09|2.27|106.03|6633|0.42688036731086504
android-common|Trinea|Java|2012-06-19T07:49:46Z|2025-03-24T12:08:12Z|https://github.com/Trinea/android-common|5017|4.44|1.25|43.06|6707|0.30637537067049037
YCSB|brianfrankcooper|Java|2010-04-19T20:52:11Z|2025-03-24T13:34:01Z|https://github.com/brianfrankcooper/YCSB|5016|7.04|1.64|7.86|22345|0.35330254558657104
easy-rules|j-easy|Java|2013-03-10T14:38:26Z|2025-03-24T09:07:25Z|https://github.com/j-easy/easy-rules|5015|5.09|1.31|7.63|4857|0.3164936524129765
android-zxingLibrary|yipianfengye|Java|2016-07-26T08:00:18Z|2025-03-23T07:16:50Z|https://github.com/yipianfengye/android-zxingLibrary|5014|4.71|1.33|5.63|2018|0.3131685032460425
pmd|pmd|Java|2012-07-11T18:03:00Z|2025-03-24T07:19:10Z|https://github.com/pmd/pmd|5014|5.76|2.07|44.02|143066|0.35846994846903674
sofa-boot|sofastack|Java|2018-04-02T08:28:14Z|2025-03-21T07:34:20Z|https://github.com/sofastack/sofa-boot|5013|5.18|1.2|17.91|32498|0.3124506474181117
GravitySnapHelper|rubensousa|Java|2016-08-31T07:25:23Z|2025-03-24T02:40:26Z|https://github.com/rubensousa/GravitySnapHelper|5006|6.38|1.75|57.88|610|0.3507654665389533
shopping-management-system|zhanglei-workspace|Java|2015-11-16T12:53:21Z|2025-03-24T04:35:12Z|https://github.com/zhanglei-workspace/shopping-management-system|5000|3.52|1.36|76.33|5353|0.30099458706925364
UltraViewPager|alibaba|Java|2017-03-29T13:31:53Z|2025-03-23T16:09:44Z|https://github.com/alibaba/UltraViewPager|4998|5.21|1.38|58.38|1518|0.3208418657481582
dialogplus|orhanobut|Java|2014-12-12T09:24:44Z|2025-03-02T14:43:10Z|https://github.com/orhanobut/dialogplus|4994|5.24|1.03|57.86|1047|0.30523339724274623
QLExpress|alibaba|Java|2017-03-15T08:39:54Z|2025-03-24T02:24:27Z|https://github.com/alibaba/QLExpress|4991|4.21|1.55|12.55|12466|0.31758314468589194
TelegramBots|rubenlagus|Java|2016-01-14T00:13:07Z|2025-03-22T11:32:50Z|https://github.com/rubenlagus/TelegramBots|4986|10.33|2.24|10.77|18928|0.41736627733910503
LayoutManagerGroup|DingMouRen|Java|2018-04-28T11:47:38Z|2025-03-12T15:06:07Z|https://github.com/DingMouRen/LayoutManagerGroup|4985|4.95|1.57|9.14|2285|0.3267700004675384
JustTrustMe|Fuzion24|Java|2014-07-24T23:45:05Z|2025-03-24T08:36:20Z|https://github.com/Fuzion24/JustTrustMe|4985|2.56|1.19|2.7|598|0.28279188085444446
joda-time|JodaOrg|Java|2011-05-16T16:49:57Z|2025-03-24T12:46:13Z|https://github.com/JodaOrg/joda-time|4983|8.56|2.28|294.75|91652|0.3984109279421603
midjourney-proxy|novicezk|Java|2023-04-24T13:43:45Z|2025-03-24T05:24:08Z|https://github.com/novicezk/midjourney-proxy|4982|5.9|1.24|5.81|2787|0.32235629943867583
spring-mvc-showcase|spring-attic|Java|2011-06-03T15:36:55Z|2025-03-24T12:51:23Z|https://github.com/spring-attic/spring-mvc-showcase|4981|5.17|1.21|9.45|1281|0.3128247124698934
InstaMaterial|frogermcs|Java|2014-11-10T18:56:49Z|2025-03-22T07:50:41Z|https://github.com/frogermcs/InstaMaterial|4979|4.79|1.54|9.94|2223|0.3236136951278064
XUI|xuexiangjys|Java|2019-01-07T07:59:02Z|2025-03-21T06:43:33Z|https://github.com/xuexiangjys/XUI|4978|5.73|1.66|52.71|91066|0.3394251511795613
lwjgl3|LWJGL|Java|2012-12-23T15:40:04Z|2025-03-24T10:31:23Z|https://github.com/LWJGL/lwjgl3|4976|6.66|2.37|1007.13|1010921|0.3787548506777536
CloudReader|youlookwhat|Java|2016-11-20T11:59:25Z|2025-03-21T06:29:08Z|https://github.com/youlookwhat/CloudReader|4964|4.75|1.46|19.41|19393|0.31948861682158886
OsmAnd|osmandapp|Java|2011-01-15T19:59:44Z|2025-03-24T14:03:19Z|https://github.com/osmandapp/OsmAnd|4962|8.62|1.7|101.92|677105|0.37334455085690493
mapdb|jankotek|Java|2012-08-17T15:28:54Z|2025-03-23T17:06:09Z|https://github.com/jankotek/mapdb|4959|3.24|2.02|81.85|20198|0.3279165046453565
liquibase|liquibase|Java|2011-07-08T20:08:20Z|2025-03-24T13:00:59Z|https://github.com/liquibase/liquibase|4958|6.6|1.77|61.96|99243|0.35411881417182706
spring-authorization-server|spring-projects|Java|2020-03-17T17:28:57Z|2025-03-24T07:54:16Z|https://github.com/spring-projects/spring-authorization-server|4955|7.94|1.25|21.65|16971|0.3455359919307908
RxJava2-Android-Samples|amitshekhariitbhu|Java|2016-08-27T08:21:37Z|2025-03-23T13:58:31Z|https://github.com/amitshekhariitbhu/RxJava2-Android-Samples|4952|3.66|1.25|6.29|3992|0.29779621077689644
gpmall|2227324689|Java|2019-07-18T14:09:22Z|2025-03-23T09:19:25Z|https://github.com/2227324689/gpmall|4950|4.98|1.36|8.17|8865|0.3175412679978423
NavigationTabBar|Devlight|Java|2016-03-29T08:59:27Z|2025-03-20T07:16:52Z|https://github.com/Devlight/NavigationTabBar|4948|4.02|1.31|57.5|2538|0.30436727068827873
runelite|runelite|Java|2016-04-30T20:48:02Z|2025-03-24T13:03:54Z|https://github.com/runelite/runelite|4947|6.24|1.38|43.44|228142|0.3323970700168768
megabasterd|tonikelope|Java|2016-09-29T16:54:54Z|2025-03-24T12:29:39Z|https://github.com/tonikelope/megabasterd|4947|2.76|1.49|85.72|20673|0.2983967910765346
xpay|Exrick|Java|2017-12-12T16:11:19Z|2025-03-23T05:21:25Z|https://github.com/Exrick/xpay|4939|6.43|1|93.43|1449|0.3170285394467639
Geyser|GeyserMC|Java|2019-07-08T17:23:17Z|2025-03-23T21:26:15Z|https://github.com/GeyserMC/Geyser|4934|8.26|2|34.02|54839|0.38323388961648086
RippleEffect|traex|Java|2014-10-14T13:32:51Z|2025-03-22T03:59:33Z|https://github.com/traex/RippleEffect|4920|3.42|1.37|23.16|504|0.3005229850863322
react-native-linear-gradient|react-native-linear-gradient|Java|2015-03-31T17:44:40Z|2025-03-24T12:05:12Z|https://github.com/react-native-linear-gradient/react-native-linear-gradient|4916|5.16|1.63|10.68|488|0.3318430553263192
folding-cell-android|Ramotion|Java|2016-04-01T11:38:47Z|2025-03-23T14:14:01Z|https://github.com/Ramotion/folding-cell-android|4903|4.14|1.33|13.38|812|0.3067757210975012
spring-cloud-netflix|spring-cloud|Java|2014-07-11T15:46:12Z|2025-03-23T15:30:47Z|https://github.com/spring-cloud/spring-cloud-netflix|4901|7.24|1.23|89.52|8365|0.3365660617452032
ignite|apache|Java|2015-02-19T08:00:05Z|2025-03-24T08:32:23Z|https://github.com/apache/ignite|4900|5.6|1.66|489.56|1128085|0.3364164009821058
Android-IMSI-Catcher-Detector|CellularPrivacy|Java|2013-11-23T10:04:14Z|2025-03-23T16:36:37Z|https://github.com/CellularPrivacy/Android-IMSI-Catcher-Detector|4899|5.06|1.33|4.96|12171|0.31707932234474645
oshi|oshi|Java|2012-02-10T12:46:48Z|2025-03-24T10:53:04Z|https://github.com/oshi/oshi|4889|5.71|1.56|30.83|32480|0.33472398962840144
DesignPattern|youlookwhat|Java|2016-10-21T10:59:32Z|2025-03-24T11:58:34Z|https://github.com/youlookwhat/DesignPattern|4886|2.54|1.28|1.43|2603|0.2866732963390187
armeria|line|Java|2015-11-16T04:04:01Z|2025-03-21T06:08:52Z|https://github.com/line/armeria|4884|6.42|1.33|34.16|281680|0.3321622922783789
