name|owner|primaryLanguage|createdAt|updatedAt|url|popularity|cbo|dit|lcom|loc|compositeScore
google-java-format|google|Java|2015-05-11T20:38:28Z|2025-03-23T07:23:22Z|https://github.com/google/google-java-format|5737|5.7|1.42|66.81|12926|0.22822501008053112
InfiniteCycleViewPager|Devlight|Java|2016-08-22T08:04:39Z|2025-03-19T03:42:22Z|https://github.com/Devlight/InfiniteCycleViewPager|5736|5.05|1.63|102.54|3564|0.23047001794658561
datax-web|WeiYe-Jing|Java|2019-11-19T01:09:05Z|2025-03-24T09:44:19Z|https://github.com/WeiYe-Jing/datax-web|5729|5.04|1.39|13.24|13801|0.21958355194898468
lanproxy|ffay|Java|2016-11-20T08:12:10Z|2025-03-24T02:51:27Z|https://github.com/ffay/lanproxy|5727|4.24|1.19|8.21|2668|0.20154734208004246
wvp-GB28181-pro|648540858|Java|2020-11-14T14:16:37Z|2025-03-24T09:27:18Z|https://github.com/648540858/wvp-GB28181-pro|5725|8.31|1.27|41.89|36933|0.25058143642662895
traccar|traccar|Java|2012-04-16T08:33:49Z|2025-03-24T12:33:10Z|https://github.com/traccar/traccar|5723|5.55|1.92|5.88|66174|0.24943759668350407
javaparser|javaparser|Java|2011-10-30T14:03:44Z|2025-03-24T03:41:38Z|https://github.com/javaparser/javaparser|5718|9.5|1.95|117.79|106992|0.2947143371483041
FastHub|k0shk0sh|Java|2017-02-18T17:53:16Z|2025-03-23T15:04:50Z|https://github.com/k0shk0sh/FastHub|5715|8.07|1.44|34.76|40321|0.2556589507292149
iotdb|apache|Java|2018-11-24T21:29:17Z|2025-03-24T12:02:34Z|https://github.com/apache/iotdb|5714|8.19|1.61|100.78|694199|0.26462620270327825
aurora-imui|jpush|Java|2016-12-13T05:24:01Z|2025-03-23T03:47:35Z|https://github.com/jpush/aurora-imui|5712|4.81|1.53|50.27|17789|0.22332729423936226
hippo4j|opengoofy|Java|2021-06-16T02:59:48Z|2025-03-24T09:14:23Z|https://github.com/opengoofy/hippo4j|5711|4.24|1.2|2.91|6035|0.2020123682362064
Discovery|Nepxion|Java|2018-06-21T16:16:49Z|2025-03-24T12:02:08Z|https://github.com/Nepxion/Discovery|5701|4.27|1.14|21.65|11972|0.1995804942960769
springside4|springside|Java|2012-02-23T08:39:03Z|2025-03-13T03:59:33Z|https://github.com/springside/springside4|5699|3.17|1.28|24.78|12842|0.19366940792236254
hudi|apache|Java|2016-12-14T15:53:41Z|2025-03-22T18:52:29Z|https://github.com/apache/hudi|5699|9.12|1.59|60.57|266634|0.27417196006269945
QR-Code-generator|nayuki|Java|2016-04-15T02:19:41Z|2025-03-24T12:10:14Z|https://github.com/nayuki/QR-Code-generator|5697|3.95|1.42|19.58|1823|0.20876702487378831
pinot|apache|Java|2014-05-19T23:27:48Z|2025-03-24T13:14:11Z|https://github.com/apache/pinot|5688|6.33|1.23|96.59|101000|0.2265510776732917
SwipeRecyclerView|yanzhenjie|Java|2016-08-03T15:43:34Z|2025-03-21T09:53:41Z|https://github.com/yanzhenjie/SwipeRecyclerView|5682|4.85|1.39|26.94|11090|0.21743741705429204
graphhopper|graphhopper|Java|2012-02-18T19:57:38Z|2025-03-24T02:38:14Z|https://github.com/graphhopper/graphhopper|5679|6.66|1.26|32.82|96014|0.23171655884627956
u2020|JakeWharton|Java|2013-11-14T11:58:23Z|2025-03-23T15:04:43Z|https://github.com/JakeWharton/u2020|5671|6.22|1.43|23.62|4806|0.23456437299051236
hive|apache|Java|2009-05-21T02:31:01Z|2025-03-24T11:56:54Z|https://github.com/apache/hive|5664|6.96|1.41|99.72|2073408|0.24178113106573285
TV|FongMi|Java|2022-06-22T09:10:23Z|2025-03-24T10:25:01Z|https://github.com/FongMi/TV|5663|6.27|1.39|95.17|34589|0.2331728853975493
austin|ZhongFuCheng3y|Java|2021-11-06T09:36:01Z|2025-03-23T05:41:27Z|https://github.com/ZhongFuCheng3y/austin|5653|6.23|1.12|1.45|6538|0.2205925454438293
IJPay|Javen205|Java|2017-05-02T03:15:32Z|2025-03-24T08:15:17Z|https://github.com/Javen205/IJPay|5649|5.59|1.37|134.15|14045|0.22459873305605377
api-samples|youtube|Java|2013-12-09T18:41:41Z|2025-03-23T09:09:55Z|https://github.com/youtube/api-samples|5648|6.4|1|4.38|2541|0.21701873420767614
react-native-splash-screen|crazycodeboy|Java|2016-09-14T10:43:55Z|2025-03-21T15:16:48Z|https://github.com/crazycodeboy/react-native-splash-screen|5640|3.42|1.25|2|246|0.19513499871373613
HTextView|hanks-zyh|Java|2015-12-19T16:34:59Z|2025-03-23T00:00:44Z|https://github.com/hanks-zyh/HTextView|5640|4.2|1.56|3.48|3076|0.2179655857500573
Blurry|wasabeef|Java|2015-07-23T14:12:08Z|2025-03-21T00:32:47Z|https://github.com/wasabeef/Blurry|5631|5.14|1|0.64|636|0.20295504761618322
AndroidImageSlider|daimajia|Java|2014-06-02T06:04:17Z|2025-03-17T12:05:39Z|https://github.com/daimajia/AndroidImageSlider|5624|4.06|1.57|59.1|3813|0.2167586721110428
JSqlParser|JSQLParser|Java|2011-06-23T22:51:52Z|2025-03-24T09:42:57Z|https://github.com/JSQLParser/JSqlParser|5610|6.39|1.56|518.8|42809|0.24150282975703327
FlowLayout|hongyangAndroid|Java|2015-08-28T09:32:31Z|2025-03-21T06:23:36Z|https://github.com/hongyangAndroid/FlowLayout|5595|4.32|1.41|5|810|0.21246919742879267
ShowcaseView|amlcurran|Java|2012-08-14T19:07:36Z|2025-03-23T15:05:15Z|https://github.com/amlcurran/ShowcaseView|5590|5.38|1.4|17.82|2086|0.2238277322435463
lamp-cloud|dromara|Java|2018-01-17T02:51:04Z|2025-03-24T04:30:07Z|https://github.com/dromara/lamp-cloud|5584|7.74|1.28|7.14|18500|0.24473378719098463
AppManager|MuntashirAkon|Java|2020-05-30T04:08:56Z|2025-03-24T09:53:47Z|https://github.com/MuntashirAkon/AppManager|5574|7.89|1.48|73.66|120843|0.2554018990719211
Android-ZBLibrary|TommyLemon|Java|2015-08-20T16:03:53Z|2025-03-24T11:58:02Z|https://github.com/TommyLemon/Android-ZBLibrary|5562|5.38|1.56|26.67|14727|0.2311012542400992
MusicBot|jagrosh|Java|2016-08-14T18:46:29Z|2025-03-24T12:36:31Z|https://github.com/jagrosh/MusicBot|5560|6.74|2.51|10.59|4097|0.28959713947040455
disconf|knightliao|Java|2014-05-30T09:39:27Z|2025-03-21T15:37:07Z|https://github.com/knightliao/disconf|5553|4.44|1.36|12.62|14009|0.21151774676876867
ListViewAnimations|nhaarman|Java|2013-03-19T11:59:23Z|2025-03-22T23:21:40Z|https://github.com/nhaarman/ListViewAnimations|5551|6.47|2.06|10.46|5697|0.2660811568182944
lettuce|redis|Java|2014-05-10T13:08:46Z|2025-03-24T14:02:26Z|https://github.com/redis/lettuce|5535|6.3|1.42|174.21|91493|0.23473377679110044
logisim-evolution|logisim-evolution|Java|2014-09-19T05:23:24Z|2025-03-24T12:30:05Z|https://github.com/logisim-evolution/logisim-evolution|5535|5.99|2.44|28.33|157454|0.27800124903952195
EdXposed|ElderDrivers|Java|2019-01-18T16:18:19Z|2025-03-23T07:19:23Z|https://github.com/ElderDrivers/EdXposed|5526|6.07|1.6|191.08|71794|0.24033577029062764
spring-boot-projects|ZHENFENG13|Java|2017-04-01T01:50:14Z|2025-03-23T16:27:31Z|https://github.com/ZHENFENG13/spring-boot-projects|5526|4.2|1.07|11.66|2224|0.19562754550967057
uid-generator|baidu|Java|2017-03-27T04:03:43Z|2025-03-24T09:43:03Z|https://github.com/baidu/uid-generator|5510|2.88|1.28|11.72|873|0.1904542682503167
AmazeFileManager|TeamAmaze|Java|2014-07-14T19:47:53Z|2025-03-24T13:31:06Z|https://github.com/TeamAmaze/AmazeFileManager|5505|7.3|1.45|28.76|31775|0.24752667607954415
StickyListHeaders|emilsjolander|Java|2012-03-11T18:29:18Z|2025-03-23T21:55:08Z|https://github.com/emilsjolander/StickyListHeaders|5502|4.81|1.4|3.98|2112|0.21748723779784251
mosby|sockeqwe|Java|2015-03-25T00:59:19Z|2025-03-18T13:42:13Z|https://github.com/sockeqwe/mosby|5480|5.38|1.61|9.64|17138|0.23340950824703102
MagicCamera|wuhaoyu1990|Java|2016-01-08T11:36:56Z|2025-03-22T15:09:01Z|https://github.com/wuhaoyu1990/MagicCamera|5473|3.54|1.47|7.63|14543|0.2064877778642964
freeline|alibaba|Java|2016-08-03T17:22:52Z|2025-03-06T17:38:24Z|https://github.com/alibaba/freeline|5472|3.8|1.61|13.87|5357|0.2157581954081917
AndroidVideoCache|danikula|Java|2015-04-01T11:25:52Z|2025-03-21T02:39:11Z|https://github.com/danikula/AndroidVideoCache|5459|4.83|1.49|14.32|3217|0.22179237727783752
barcodescanner|dm77|Java|2014-02-24T21:14:09Z|2025-03-23T09:48:20Z|https://github.com/dm77/barcodescanner|5454|5.29|1.64|11.82|2796|0.23376734067417201
janusgraph|JanusGraph|Java|2016-12-26T13:26:29Z|2025-03-23T20:38:51Z|https://github.com/JanusGraph/janusgraph|5453|7.02|1.44|43.92|104259|0.24391733328338988
scribejava|scribejava|Java|2010-09-05T19:11:40Z|2025-03-08T14:20:57Z|https://github.com/scribejava/scribejava|5452|4.21|1.4|10.94|12671|0.21077466666680594
TapTargetView|KeepSafe|Java|2016-09-11T09:07:36Z|2025-03-20T08:55:00Z|https://github.com/KeepSafe/TapTargetView|5425|4.51|1.15|49.9|1965|0.2026657969825389
rebound|facebookarchive|Java|2013-10-11T01:12:37Z|2025-03-24T08:08:56Z|https://github.com/facebookarchive/rebound|5422|4.38|1.32|34.93|4095|0.20898564722906732
linuxdeploy|meefik|Java|2012-08-21T04:49:14Z|2025-03-24T12:50:29Z|https://github.com/meefik/linuxdeploy|5415|7.16|1.65|35.89|2693|0.25506221438497423
wechat|motianhuo|Java|2015-05-25T02:33:37Z|2025-03-24T00:46:03Z|https://github.com/motianhuo/wechat|5412|5.23|1.25|15.45|34426|0.21532320103224245
dubbo-spring-boot-project|apache|Java|2018-01-18T12:10:50Z|2025-03-16T02:40:50Z|https://github.com/apache/dubbo-spring-boot-project|5410|7.64|1.2|16.14|1643|0.23995640650947464
jeepay|jeequan|Java|2017-08-12T02:40:32Z|2025-03-24T01:25:33Z|https://github.com/jeequan/jeepay|5409|8.85|1.78|4.29|17165|0.27991321942525293
FastBle|Jasonchenlijian|Java|2016-08-23T02:06:33Z|2025-03-24T09:16:41Z|https://github.com/Jasonchenlijian/FastBle|5381|4.38|1.3|26.07|4713|0.2080902751722684
android-job|Evernote|Java|2015-08-20T19:36:54Z|2025-03-23T15:08:19Z|https://github.com/Evernote/android-job|5370|6.99|1.77|32.01|10693|0.25863771864490703
socket.io-client-java|socketio|Java|2013-04-28T17:04:05Z|2025-03-23T12:24:43Z|https://github.com/socketio/socket.io-client-java|5368|1.92|1.1|4.25|5639|0.17154685717605006
SystemBarTint|jgilfelt|Java|2013-11-17T12:35:05Z|2025-03-06T05:25:25Z|https://github.com/jgilfelt/SystemBarTint|5360|8|1.78|22.56|807|0.27038875594050854
cw-omnibus|commonsguy|Java|2012-03-12T14:12:06Z|2025-03-23T09:18:31Z|https://github.com/commonsguy/cw-omnibus|5353|5.27|1.69|20.08|71119|0.23580718568915224
shimmer-android|facebookarchive|Java|2015-02-27T22:25:22Z|2025-03-23T16:17:20Z|https://github.com/facebookarchive/shimmer-android|5343|8.57|1.86|18|885|0.2804066885084584
XRecyclerView|XRecyclerView|Java|2015-11-18T08:14:22Z|2025-03-22T03:57:42Z|https://github.com/XRecyclerView/XRecyclerView|5333|3.91|1.42|9.04|5151|0.20833913069347876
android-advancedrecyclerview|h6ah4i|Java|2015-01-24T16:14:39Z|2025-03-17T04:41:15Z|https://github.com/h6ah4i/android-advancedrecyclerview|5326|6.61|2.41|32.02|20692|0.28355143680291856
hbase|apache|Java|2014-05-23T07:00:07Z|2025-03-24T10:22:51Z|https://github.com/apache/hbase|5311|8.13|1.5|69.44|935128|0.2590006483946458
jetcache|alibaba|Java|2017-04-12T07:48:23Z|2025-03-24T09:59:13Z|https://github.com/alibaba/jetcache|5302|6.03|1.64|15.91|18011|0.24202359168309934
generator|mybatis|Java|2013-02-10T11:14:50Z|2025-03-22T16:27:36Z|https://github.com/mybatis/generator|5301|7.78|1.93|89.15|67845|0.2746470687833905
gradle-retrolambda|evant|Java|2013-08-05T02:09:58Z|2025-03-15T02:06:41Z|https://github.com/evant/gradle-retrolambda|5291|4.6|1.04|2.16|623|0.19874451148678146
spring-data-examples|spring-projects|Java|2014-01-30T15:42:43Z|2025-03-24T00:27:09Z|https://github.com/spring-projects/spring-data-examples|5282|2.62|1.01|0.44|50768|0.1752702813902578
android-lifecycle|xxv|Java|2014-04-18T14:26:22Z|2025-03-03T19:52:55Z|https://github.com/xxv/android-lifecycle|5274|7|1.67|151.67|481|0.2539803297362462
VitamioBundle|yixia|Java|2012-10-19T08:40:49Z|2025-03-22T16:59:28Z|https://github.com/yixia/VitamioBundle|5270|4.95|1.32|75.07|6501|0.21527927164802846
groovy|apache|Java|2015-04-16T07:00:05Z|2025-03-24T11:50:22Z|https://github.com/apache/groovy|5268|||||0.1
google-authenticator|google|Java|2014-10-08T17:54:27Z|2025-03-24T02:52:46Z|https://github.com/google/google-authenticator|5260|3.89|1.69|29.66|3935|0.22037972762130043
Android-Touch-Helper|zfdang|Java|2020-10-16T00:58:41Z|2025-03-22T15:31:02Z|https://github.com/zfdang/Android-Touch-Helper|5250|4.13|1.18|1.95|2257|0.19987455330764736
Side-Menu.Android|Yalantis|Java|2015-01-13T11:11:27Z|2025-03-18T10:27:31Z|https://github.com/Yalantis/Side-Menu.Android|5246|3.89|1.22|4.11|449|0.199012960366951
titan|thinkaurelius|Java|2012-02-25T22:53:53Z|2025-03-23T10:26:58Z|https://github.com/thinkaurelius/titan|5241|5.86|1.37|20.51|71163|0.22781632971959354
thumbnailator|coobird|Java|2015-07-25T05:38:33Z|2025-03-22T09:57:07Z|https://github.com/coobird/thumbnailator|5239|4.06|1.24|93.55|19559|0.20166310915748054
Pixiv-Shaft|CeuiLiSA|Java|2019-04-01T09:59:09Z|2025-03-24T13:40:27Z|https://github.com/CeuiLiSA/Pixiv-Shaft|5235|4.82|1.45|24.37|37050|0.21984047394756112
twoway-view|lucasr|Java|2013-01-18T20:55:23Z|2025-03-13T09:48:54Z|https://github.com/lucasr/twoway-view|5230|6.08|1.82|86.59|3688|0.25065643358677253
Dexter|Karumi|Java|2015-11-17T13:14:43Z|2025-03-20T11:33:52Z|https://github.com/Karumi/Dexter|5224|4.42|1.2|4.15|2197|0.20402020864589765
novel|201206030|Java|2019-11-11T01:13:52Z|2025-03-24T10:59:35Z|https://github.com/201206030/novel|5216|4.38|1.07|20.62|4470|0.19762162787348905
okdownload|lingochamp|Java|2017-12-17T08:21:22Z|2025-03-24T06:28:01Z|https://github.com/lingochamp/okdownload|5215|6.44|1.27|35.26|18986|0.22971106322909607
FloatingActionButton|Clans|Java|2015-03-21T12:36:16Z|2025-03-23T14:30:53Z|https://github.com/Clans/FloatingActionButton|5214|4.64|1.38|139.68|2805|0.2144358601928324
BasePopup|razerdp|Java|2016-01-15T03:31:07Z|2025-03-20T09:19:00Z|https://github.com/razerdp/BasePopup|5214|5.89|1.7|34.29|28287|0.24316094890426637
springboot-guide|CodingDocs|Java|2018-11-28T01:05:07Z|2025-03-24T07:13:45Z|https://github.com/CodingDocs/springboot-guide|5212|4.12|1.18|1.36|1518|0.1997639353061179
web3j|LFDT-web3j|Java|2016-09-04T05:48:49Z|2025-03-21T10:51:23Z|https://github.com/LFDT-web3j/web3j|5198|4.28|1.74|34.42|41944|0.2270042578868393
nifi|apache|Java|2014-12-12T08:00:05Z|2025-03-24T13:55:57Z|https://github.com/apache/nifi|5190|5.61|1.43|37.74|97113|0.22772737234816476
smartTable|huangyanbin|Java|2017-11-08T01:11:14Z|2025-03-18T16:20:55Z|https://github.com/huangyanbin/smartTable|5186|5.13|1.19|25.93|14165|0.21145434452910403
library|ddd-by-examples|Java|2019-01-11T09:14:03Z|2025-03-24T11:29:29Z|https://github.com/ddd-by-examples/library|5182|6.79|1.04|5.43|1770|0.22319429531100354
JS-Sorting-Algorithm|hustcc|Java|2017-01-19T11:36:21Z|2025-03-22T10:42:40Z|https://github.com/hustcc/JS-Sorting-Algorithm|5172|3.58|1|2.83|389|0.18553070923995071
strimzi-kafka-operator|strimzi|Java|2016-05-06T08:52:33Z|2025-03-24T10:28:03Z|https://github.com/strimzi/strimzi-kafka-operator|5152|11.4|1.5|46.14|122816|0.2955580849283277
otto|square|Java|2012-06-27T19:06:49Z|2025-03-24T08:36:13Z|https://github.com/square/otto|5151|2.44|1.39|3.55|1987|0.19056676160672442
ctci|careercup|Java|2013-03-21T23:01:01Z|2025-03-18T02:05:31Z|https://github.com/careercup/ctci|5146|1.96|1.12|5.1|11244|0.1729031819301196
DKVideoPlayer|Doikki|Java|2017-04-11T01:33:38Z|2025-03-24T08:03:31Z|https://github.com/Doikki/DKVideoPlayer|5135|5.33|1.59|46.75|18446|0.231873864368583
views-widgets-samples|android|Java|2019-09-06T21:39:12Z|2025-03-23T13:56:59Z|https://github.com/android/views-widgets-samples|5112|4.02|1.73|7.01|7344|0.22369411929412375
dddsample-core|citerus|Java|2015-01-31T23:21:37Z|2025-03-24T06:00:26Z|https://github.com/citerus/dddsample-core|5105|6.84|1.14|6.69|4717|0.2283062057748847
shattered-pixel-dungeon|00-Evan|Java|2014-07-31T21:56:31Z|2025-03-24T07:23:01Z|https://github.com/00-Evan/shattered-pixel-dungeon|5099|6.48|3|13.81|154293|0.30901145750695397
keepass2android|PhilippC|Java|2017-09-20T18:42:02Z|2025-03-24T07:57:54Z|https://github.com/PhilippC/keepass2android|5082|4.46|1.68|42.48|66929|0.22626645897430087
usb-serial-for-android|mik3y|Java|2013-06-30T23:17:45Z|2025-03-23T03:49:32Z|https://github.com/mik3y/usb-serial-for-android|5081|6.2|1.32|38.97|8171|0.22930228885204704
bitcoinj|bitcoinj|Java|2013-11-19T04:33:23Z|2025-03-24T03:01:59Z|https://github.com/bitcoinj/bitcoinj|5066|7.05|1.76|87.35|46138|0.25875353143923024
reactor-core|reactor|Java|2015-11-10T10:06:40Z|2025-03-23T14:20:20Z|https://github.com/reactor/reactor-core|5059|7.07|1.68|121.73|202081|0.25527095379168596
Small|wequick|Java|2015-11-27T11:37:20Z|2025-03-17T13:56:03Z|https://github.com/wequick/Small|5053|3.81|1.48|20.17|7726|0.20993608619289272
picocli|remkop|Java|2017-02-01T16:38:41Z|2025-03-24T05:55:12Z|https://github.com/remkop/picocli|5050|3.01|1.11|59.36|95713|0.1840761958070703
sodium|CaffeineMC|Java|2020-02-01T03:04:09Z|2025-03-23T15:26:38Z|https://github.com/CaffeineMC/sodium|5040|6.31|1.42|13.11|24662|0.23513254743993095
Luyten|deathmarine|Java|2013-07-11T10:57:28Z|2025-03-24T12:45:31Z|https://github.com/deathmarine/Luyten|5037|2.35|1.54|15.45|6750|0.19637424211464766
opentsdb|OpenTSDB|Java|2010-08-27T02:05:20Z|2025-03-23T03:10:01Z|https://github.com/OpenTSDB/opentsdb|5030|7.14|1.28|64.88|104636|0.2379307194835985
CameraView|natario1|Java|2017-07-18T09:30:33Z|2025-03-21T16:52:09Z|https://github.com/natario1/CameraView|5021|5.6|1.37|34.76|21155|0.22488752844441706
MifareClassicTool|ikarus23|Java|2013-02-12T15:39:03Z|2025-03-24T13:11:27Z|https://github.com/ikarus23/MifareClassicTool|5021|11.09|2.27|106.03|6633|0.32706932658598
android-common|Trinea|Java|2012-06-19T07:49:46Z|2025-03-24T12:08:12Z|https://github.com/Trinea/android-common|5017|4.44|1.25|43.06|6707|0.20645210920096713
YCSB|brianfrankcooper|Java|2010-04-19T20:52:11Z|2025-03-24T13:34:01Z|https://github.com/brianfrankcooper/YCSB|5016|7.04|1.64|7.86|22345|0.253316553130685
easy-rules|j-easy|Java|2013-03-10T14:38:26Z|2025-03-24T09:07:25Z|https://github.com/j-easy/easy-rules|5015|5.09|1.31|7.63|4857|0.21650725006712274
android-zxingLibrary|yipianfengye|Java|2016-07-26T08:00:18Z|2025-03-23T07:16:50Z|https://github.com/yipianfengye/android-zxingLibrary|5014|4.71|1.33|5.63|2018|0.21317853663959999
pmd|pmd|Java|2012-07-11T18:03:00Z|2025-03-24T07:19:10Z|https://github.com/pmd/pmd|5014|5.76|2.07|44.02|143066|0.2585483978445961
sofa-boot|sofastack|Java|2018-04-02T08:28:14Z|2025-03-21T07:34:20Z|https://github.com/sofastack/sofa-boot|5013|5.18|1.2|17.91|32498|0.21248256537168436
GravitySnapHelper|rubensousa|Java|2016-08-31T07:25:23Z|2025-03-24T02:40:26Z|https://github.com/rubensousa/GravitySnapHelper|5006|6.38|1.75|57.88|610|0.250868616240393
shopping-management-system|zhanglei-workspace|Java|2015-11-16T12:53:21Z|2025-03-24T04:35:12Z|https://github.com/zhanglei-workspace/shopping-management-system|5000|3.52|1.36|76.33|5353|0.20113061707462496
UltraViewPager|alibaba|Java|2017-03-29T13:31:53Z|2025-03-23T16:09:44Z|https://github.com/alibaba/UltraViewPager|4998|5.21|1.38|58.38|1518|0.2209459065147451
dialogplus|orhanobut|Java|2014-12-12T09:24:44Z|2025-03-02T14:43:10Z|https://github.com/orhanobut/dialogplus|4994|5.24|1.03|57.86|1047|0.20533651130158
QLExpress|alibaba|Java|2017-03-15T08:39:54Z|2025-03-24T02:24:27Z|https://github.com/alibaba/QLExpress|4991|4.21|1.55|12.55|12466|0.2176055104210866
TelegramBots|rubenlagus|Java|2016-01-14T00:13:07Z|2025-03-22T11:32:50Z|https://github.com/rubenlagus/TelegramBots|4986|10.33|2.24|10.77|18928|0.3173854708823757
LayoutManagerGroup|DingMouRen|Java|2018-04-28T11:47:38Z|2025-03-12T15:06:07Z|https://github.com/DingMouRen/LayoutManagerGroup|4985|4.95|1.57|9.14|2285|0.2267862891384292
JustTrustMe|Fuzion24|Java|2014-07-24T23:45:05Z|2025-03-24T08:36:20Z|https://github.com/Fuzion24/JustTrustMe|4985|2.56|1.19|2.7|598|0.18279669260623932
joda-time|JodaOrg|Java|2011-05-16T16:49:57Z|2025-03-24T12:46:13Z|https://github.com/JodaOrg/joda-time|4983|8.56|2.28|294.75|91652|0.2989362108464339
midjourney-proxy|novicezk|Java|2023-04-24T13:43:45Z|2025-03-24T05:24:08Z|https://github.com/novicezk/midjourney-proxy|4982|5.9|1.24|5.81|2787|0.22236665361568628
spring-mvc-showcase|spring-attic|Java|2011-06-03T15:36:55Z|2025-03-24T12:51:23Z|https://github.com/spring-attic/spring-mvc-showcase|4981|5.17|1.21|9.45|1281|0.2128415536011755
InstaMaterial|frogermcs|Java|2014-11-10T18:56:49Z|2025-03-22T07:50:41Z|https://github.com/frogermcs/InstaMaterial|4979|4.79|1.54|9.94|2223|0.2236314095029327
XUI|xuexiangjys|Java|2019-01-07T07:59:02Z|2025-03-21T06:43:33Z|https://github.com/xuexiangjys/XUI|4978|5.73|1.66|52.71|91066|0.23951908726737897
lwjgl3|LWJGL|Java|2012-12-23T15:40:04Z|2025-03-24T10:31:23Z|https://github.com/LWJGL/lwjgl3|4976|6.66|2.37|1007.13|1010921|0.28054968756114995
CloudReader|youlookwhat|Java|2016-11-20T11:59:25Z|2025-03-21T06:29:08Z|https://github.com/youlookwhat/CloudReader|4964|4.75|1.46|19.41|19393|0.2195232079706031
OsmAnd|osmandapp|Java|2011-01-15T19:59:44Z|2025-03-24T14:03:19Z|https://github.com/osmandapp/OsmAnd|4962|8.62|1.7|101.92|677105|0.2735261855765099
mapdb|jankotek|Java|2012-08-17T15:28:54Z|2025-03-23T17:06:09Z|https://github.com/jankotek/mapdb|4959|3.24|2.02|81.85|20198|0.2280623720099529
liquibase|liquibase|Java|2011-07-08T20:08:20Z|2025-03-24T13:00:59Z|https://github.com/liquibase/liquibase|4958|6.6|1.77|61.96|99243|0.25422923496486793
spring-authorization-server|spring-projects|Java|2020-03-17T17:28:57Z|2025-03-24T07:54:16Z|https://github.com/spring-projects/spring-authorization-server|4955|7.94|1.25|21.65|16971|0.24557457505166452
RxJava2-Android-Samples|amitshekhariitbhu|Java|2016-08-27T08:21:37Z|2025-03-23T13:58:31Z|https://github.com/amitshekhariitbhu/RxJava2-Android-Samples|4952|3.66|1.25|6.29|3992|0.19780742037644822
gpmall|2227324689|Java|2019-07-18T14:09:22Z|2025-03-23T09:19:25Z|https://github.com/2227324689/gpmall|4950|4.98|1.36|8.17|8865|0.21755582800234757
NavigationTabBar|Devlight|Java|2016-03-29T08:59:27Z|2025-03-20T07:16:52Z|https://github.com/Devlight/NavigationTabBar|4948|4.02|1.31|57.5|2538|0.20446974318020655
runelite|runelite|Java|2016-04-30T20:48:02Z|2025-03-24T13:03:54Z|https://github.com/runelite/runelite|4947|6.24|1.38|43.44|228142|0.23247448575686544
megabasterd|tonikelope|Java|2016-09-29T16:54:54Z|2025-03-24T12:29:39Z|https://github.com/tonikelope/megabasterd|4947|2.76|1.49|85.72|20673|0.19854955528537033
xpay|Exrick|Java|2017-12-12T16:11:19Z|2025-03-23T05:21:25Z|https://github.com/Exrick/xpay|4939|6.43|1|93.43|1449|0.21719504388016944
Geyser|GeyserMC|Java|2019-07-08T17:23:17Z|2025-03-23T21:26:15Z|https://github.com/GeyserMC/Geyser|4934|8.26|2|34.02|54839|0.28329451768909625
RippleEffect|traex|Java|2014-10-14T13:32:51Z|2025-03-22T03:59:33Z|https://github.com/traex/RippleEffect|4920|3.42|1.37|23.16|504|0.20056425922395044
react-native-linear-gradient|react-native-linear-gradient|Java|2015-03-31T17:44:40Z|2025-03-24T12:05:12Z|https://github.com/react-native-linear-gradient/react-native-linear-gradient|4916|5.16|1.63|10.68|488|0.23186208847786333
folding-cell-android|Ramotion|Java|2016-04-01T11:38:47Z|2025-03-23T14:14:01Z|https://github.com/Ramotion/folding-cell-android|4903|4.14|1.33|13.38|812|0.20679956600084018
spring-cloud-netflix|spring-cloud|Java|2014-07-11T15:46:12Z|2025-03-23T15:30:47Z|https://github.com/spring-cloud/spring-cloud-netflix|4901|7.24|1.23|89.52|8365|0.2367255980491576
ignite|apache|Java|2015-02-19T08:00:05Z|2025-03-24T08:32:23Z|https://github.com/apache/ignite|4900|5.6|1.66|489.56|1128085|0.23728886068903088
Android-IMSI-Catcher-Detector|CellularPrivacy|Java|2013-11-23T10:04:14Z|2025-03-23T16:36:37Z|https://github.com/CellularPrivacy/Android-IMSI-Catcher-Detector|4899|5.06|1.33|4.96|12171|0.21708816171100667
oshi|oshi|Java|2012-02-10T12:46:48Z|2025-03-24T10:53:04Z|https://github.com/oshi/oshi|4889|5.71|1.56|30.83|32480|0.2347789327053777
DesignPattern|youlookwhat|Java|2016-10-21T10:59:32Z|2025-03-24T11:58:34Z|https://github.com/youlookwhat/DesignPattern|4886|2.54|1.28|1.43|2603|0.18667584478533972
armeria|line|Java|2015-11-16T04:04:01Z|2025-03-21T06:08:52Z|https://github.com/line/armeria|4884|6.42|1.33|34.16|281680|0.23222316984923552
roncoo-pay|roncoo|Java|2016-07-21T02:46:06Z|2025-03-21T14:46:54Z|https://github.com/roncoo/roncoo-pay|4880|5.21|1.28|62.94|19910|0.21638197134456622
react-native-config|lugg|Java|2016-02-23T00:19:11Z|2025-03-24T02:04:42Z|https://github.com/lugg/react-native-config|4875|4.57|1.39|1.96|428|0.21435518983375854
sensitive-word|houbb|Java|2020-01-07T03:10:44Z|2025-03-24T10:25:16Z|https://github.com/houbb/sensitive-word|4872|3.33|1.2|20.85|3683|0.1918184761040404
